imdbId,tvdbId,tmdbId
tt0086245,111303,123020
tt11295974,290170,865826
tt0380763,,861790
tt15482470,,874537
tt22170224,,998092
tt23849066,,1132623
tt0088187,215640,99563
tt27728519,,1129956
tt28671034,,1142110
tt29313819,,1137155
tt22440336,,1000065
tt30521093,,1225524
tt1364172,,1231788
tt28755712,,1238603
tt7936692,,1137462
tt29259074,,1340168
tt33038092,,1239121
tt35530859,,1235294
tt11885576,,1000238
tt31145807,,1216276
tt36733805,,1236589
tt33283701,,1339278
tt0099850,2656,11060
tt0049247,34161,110612
tt0044024,156891,139485
tt1245767,221763,208544
tt0095084,104095,206848
tt0079625,64180,136676
tt0331639,103275,161179
tt0126657,62774,28326
tt0278295,9530,13950
tt0140519,87036,199074
tt0339606,184773,122758
tt0044392,218591,159187
tt0929415,82424,200198
tt2059255,9171,110398
tt0090219,41529,123047
tt0048588,108229,208434
tt2366308,17917,135921
tt0019988,167925,283481
tt0058232,24923,137859
tt2733258,20996,208284
tt0071177,,198535
tt1080716,58849,122794
tt0322999,168170,13749
tt0180746,221735,208235
tt0123927,101763,157321
tt0060487,167461,140524
tt1586518,,1228139
tt0203110,209338,208936
tt2287661,73991,123358
tt0233798,164768,200374
tt0860893,,200759
tt0096761,217465,136652
tt0043293,55702,140429
tt0469684,20244,28344
tt2507728,50349,137701
tt0444820,93150,282030
tt1293561,41195,110588
tt1102257,88582,209453
tt2292812,217473,136745
tt0110520,85796,199755
tt8903676,,1232287
tt1020899,186480,206525
tt0133196,15956,123338
tt2298489,78820,140821
tt0035454,48577,283123
tt0285169,68661,123344
tt0062905,,123118
tt0431623,193675,140597
tt1024913,,20080
tt1405383,123701,138147
tt1519468,168311,283145
tt1109574,36071,137566
tt0280055,216199,110084
tt0050625,108494,282677
tt0355169,30341,198254
tt2429638,77968,138419
tt1534338,195764,198235
tt0032700,124797,200842
tt0094599,37780,140468
tt0032458,71930,138540
tt3556584,,282800
tt1866269,83882,109638
tt6542846,,283155
tt3426532,78594,180007
tt0024595,69564,122676
tt0180961,219632,177292
tt1506998,57972,200725
tt0039893,32888,136008
tt3371504,181499,283166
tt0092596,78581,208917
tt0112343,125584,198036
tt0339681,,282366
tt7175328,,1372935
tt0019734,,281915
tt0959518,,110022
tt0205089,,282087
tt1784414,103098,135853
tt0294548,68133,177564
tt0015208,,1363913
tt6117124,,1098973
tt1320271,,20930
tt0010594,,1382061
tt0202942,217690,140512
tt7205750,,1358517
tt0135444,,140516
tt0790653,104731,140814
tt1568319,,1098230
tt16142156,,1096594
tt27001634,,1094643
tt2040498,202701,282441
tt19407666,,1096462
tt18764900,,1096252
tt31080995,,1232694
tt30413296,,1232444
tt32874323,,1226851
tt0953463,,176706
tt11082468,,1220686
tt0245276,37816,56798
tt1637725,1775,72105
tt0087885,101444,63111
tt0041948,81338,61262
tt0101670,75472,69869
tt0056727,66637,72789
tt0030202,75346,62567
tt0449671,88783,71617
tt0202859,,63968
tt1630603,81561,50294
tt1528224,102186,64074
tt1227555,65611,56532
tt0032686,54984,56598
tt0049534,189958,72009
tt0317469,159646,72658
tt0328875,102242,69481
tt0844747,268549,62075
tt0068184,214291,72350
tt0068346,63263,62382
tt0368689,79021,72463
tt0065686,28971,68827
tt0104753,44828,49956
tt0036483,59835,65629
tt0312990,82443,65920
tt0336888,268506,628924
tt1545677,60940,65237
tt0221832,117301,62090
tt0038773,75395,61151
tt1039952,98392,69399
tt0401488,79499,65967
tt0142333,237450,623786
tt0039986,52337,61140
tt0168780,189473,61208
tt0120445,213305,56380
tt0033328,178093,72019
tt0084416,61966,62574
tt0452872,,72931
tt0816149,212512,50228
tt13731258,31960,69435
tt2332527,,659040
tt0062649,111824,65524
tt0112546,61826,62364
tt0356446,81772,71576
tt0032353,81264,69207
tt0033491,75219,71984
tt0198394,,721505
tt0379253,258592,505072
tt0862711,,61978
tt1288494,54901,50130
tt0338177,82286,69110
tt1423953,85970,50461
tt0835053,57721,56330
tt0175192,,687096
tt0605195,,696222
tt0038685,,566257
tt1723118,101338,72245
tt0043957,103144,61960
tt0144143,,612941
tt0031930,,721389
tt0133968,182597,659402
tt0087847,182479,502289
tt0050887,,720701
tt0048540,209133,504616
tt0105355,154440,61120
tt0088219,181355,62234
tt0281757,251675,653148
tt0074176,206303,5662
tt1831744,65538,56604
tt0114218,,729299
tt0086901,233052,612442
tt1141272,,563810
tt5772992,307643,614248
tt6317656,145465,618416
tt1343084,157814,65818
tt7999962,16835,499558
tt0065919,,564336
tt9021184,32996,565730
tt4371428,78728,565410
tt12485314,,714240
tt10086502,,717748
tt6371850,308608,623714
tt11046384,,656550
tt0012280,224703,688012
tt8910408,151693,689130
tt0008429,224181,610511
tt10268436,308509,622723
tt9247314,141369,614199
tt11892424,,613002
tt3098534,,656755
tt9280166,158017,689676
tt12695058,,723832
tt7638330,131228,622830
tt0026967,227013,503638
tt11469466,,654747
tt2375045,75320,71951
tt23630030,,610251
tt1741683,,72360
tt0471888,,724085
tt0284815,26163,25650
tt0071486,5368,25606
tt0043625,45104,25738
tt0115710,14034,31640
tt0120122,21061,25719
tt0395140,27564,44656
tt0082782,8251,39874
tt0067384,18901,39993
tt0455577,24588,36175
tt2141749,97702,256395
tt0092632,12827,32076
tt0058324,20604,39231
tt0031455,11004,31685
tt1315962,15461,43619
tt0088242,18874,31601
tt0104546,111811,392497
tt0041163,22691,31623
tt0077788,24307,39704
tt0080754,60746,31603
tt0032284,41550,43809
tt0097891,43570,44561
tt0034273,71393,43746
tt0027451,,256979
tt0137358,,355429
tt0034690,228040,446717
tt0197526,242608,446487
tt0065230,27228,39295
tt0027286,32438,35810
tt0160832,,445346
tt0339827,61676,44375
tt0064279,,355858
tt0339899,87023,398901
tt1337452,285602,445834
tt0150400,169614,393186
tt0159611,17401,43649
tt1099226,142472,35647
tt0029736,,444239
tt0038068,228476,317069
tt0240336,126649,357147
tt0097012,,443426
tt1159926,211800,44529
tt0182082,240857,436623
tt0032513,111493,394261
tt0095221,,437814
tt0175756,246297,318146
tt0233911,211792,44489
tt0047473,124560,363991
tt0173645,239950,359106
tt1442576,45872,43615
tt0251194,168213,393255
tt0464219,211794,44496
tt0036715,35388,39407
tt0031797,196168,356179
tt1534855,285287,442171
tt0056696,91226,257181
tt0191666,61229,36412
tt0287931,56787,316561
tt1312954,41664,39268
tt0133234,236577,364205
tt1512222,62422,363890
tt0039603,228654,358259
tt0163650,211769,44354
tt0098433,112099,360839
tt0176953,201591,393554
tt0105348,198194,392467
tt2421224,,256779
tt0044775,229202,437099
tt0046346,115652,444378
tt1203521,,364154
tt0147050,94747,363651
tt0034899,246071,446777
tt4079782,103832,356213
tt4669278,21967,441647
tt6423608,86836,364189
tt4221602,131769,363085
tt0091134,233379,446193
tt1219827,535,315837
tt5101960,208372,442929
tt4746506,14535,394260
tt5162658,20545,436830
tt5900122,196077,435239
tt3203364,,363493
tt4229298,32341,363689
tt0018992,225927,318390
tt5732482,20516,435011
tt0237901,247566,443570
tt1327599,151841,31780
tt3065086,209958,256874
tt5573852,51751,437619
tt7919986,285563,445388
tt0154612,,257076
tt0041720,208089,363100
tt0406106,111565,437127
tt18939390,,392396
tt5798432,,444490
tt1384774,,44358
tt0095341,61185,41954
tt0263671,26706,39125
tt0284491,24641,38874
tt0055047,18340,36362
tt0046775,122552,263630
tt0080913,37361,42159
tt0041316,,264294
tt0070847,211605,42467
tt0800110,122243,363882
tt0044693,208940,265120
tt0037280,31690,42401
tt0079452,,420224
tt1308138,13219,32909
tt0368314,41418,39179
tt0085180,13784,42112
tt0056860,29823,26484
tt0036135,33090,41996
tt0145682,56535,263768
tt0040382,56825,330020
tt0068596,37950,36600
tt0080482,54819,42167
tt0877708,266404,423445
tt0023455,56537,264422
tt0075619,232088,264871
tt0020556,79959,42616
tt0161562,80732,41981
tt0096519,171758,388749
tt7966088,111044,264992
tt0245573,24703,42383
tt0198307,61624,42082
tt0016564,225459,364673
tt2020056,102835,38969
tt0092292,109294,388613
tt0058953,21447,26483
tt0096922,205082,331569
tt0055411,245920,366056
tt0214613,,263753
tt0099767,73530,263352
tt0102201,96684,331387
tt0417909,59757,36562
tt0091534,36436,38916
tt0371862,,263648
tt0234542,111086,33103
tt0093731,33866,26440
tt1475422,,263694
tt0043963,51419,331225
tt2419640,120303,263498
tt0096501,211571,41976
tt0140659,123131,363761
tt0072105,117451,39162
tt0494241,119669,42474
tt0204009,203927,365085
tt0124133,107761,264461
tt0418986,78066,42320
tt0086917,233054,388599
tt0270104,125309,328362
tt0245252,140405,263727
tt3009776,136693,331579
tt0036207,83169,388914
tt0044068,229137,391106
tt0051633,114414,264787
tt3661988,144378,264450
tt0070363,45106,42472
tt3465996,83778,263494
tt1816464,283995,426421
tt2071518,270340,263971
tt0460952,60859,39163
tt0077787,232292,263810
tt4019560,7758,331962
tt0051060,193854,391093
tt3905662,69211,328246
tt0035846,94367,424378
tt4042994,58842,390930
tt0378557,258557,390458
tt5148864,14509,366548
tt0031408,227608,391139
tt0189078,241595,263968
tt5611648,290183,391062
tt4503096,196576,390675
tt4846830,,363667
tt3066980,,423462
tt5301974,,423462
tt5969846,10837,426962
tt6175078,28697,421928
tt0219910,,365385
tt9034124,86857,422443
tt0163426,,389016
tt0428714,261279,289943
tt0198825,51176,264966
tt1494611,112634,291911
tt0210890,243987,330443
tt0099167,197271,365476
tt0095155,,289896
tt0380323,78887,29006
tt0242791,247929,389567
tt5519766,283512,420876
tt1569933,211606,42475
tt0368146,,292892
tt5134932,,389685
tt0060841,26557,29049
tt0057924,45345,28592
tt0161635,12472,36073
tt0081383,6620,36599
tt0040723,18199,26167
tt0071439,193065,28835
tt0042046,31136,32684
tt0076274,232144,286220
tt0069427,13040,28801
tt0049942,211146,261890
tt1016075,8740,28665
tt0053041,37810,28770
tt0255344,211130,261800
tt0038492,31450,26286
tt0018742,9850,31411
tt0046213,72392,26270
tt0088100,31466,28820
tt0053121,30428,31427
tt0087060,66320,35574
tt0065565,,356825
tt0461760,101357,32714
tt0096892,233776,360254
tt0136694,114561,327566
tt1462054,13642,35691
tt0072987,,28680
tt0045067,,326060
tt0128063,236113,287173
tt0054106,198236,286917
tt0007111,199354,362631
tt0179630,175684,363224
tt0107159,136921,286184
tt1710335,,357492
tt1277938,40812,35821
tt1725965,208338,261831
tt0020915,226250,262654
tt0405952,,358404
tt0252490,40760,31408
tt0481280,62112,35721
tt0373796,198163,361066
tt0248321,,327182
tt0371924,82282,360043
tt1164644,,286364
tt0008550,,286437
tt0111285,124936,325616
tt0274961,211073,261634
tt0156135,185103,362564
tt0169361,239658,290435
tt0206258,173364,357469
tt0058782,,362242
tt2099552,,289141
tt1042268,274726,315281
tt0247013,211115,261743
tt1427112,275066,261690
tt0363110,204975,262397
tt0233541,122328,261758
tt0353237,172554,358454
tt0361793,,315173
tt0342480,,313501
tt3508112,135088,314449
tt3182596,136294,289039
tt1881002,1856,287424
tt0416070,103940,36169
tt0100342,33178,291548
tt2190116,,314778
tt4442758,87192,325699
tt2452292,,288320
tt0008571,48595,291187
tt0030266,,291844
tt3945988,,291172
tt3501416,8082,291549
tt4136148,179037,326299
tt4630444,13078,358895
tt4613272,29389,362178
tt0096212,233734,287297
tt3342558,56909,359607
tt4819586,198281,359143
tt3216386,275661,325671
tt3838634,135670,360119
tt0246983,248298,262405
tt4295258,41687,356301
tt4838614,149771,314292
tt0140630,,290498
tt1320115,118847,313940
tt0997183,189281,36178
tt0042422,228943,289152
tt0169924,93362,261580
tt0168582,,286122
tt3186316,171966,350673
tt4248930,76675,327911
tt0163267,192840,352231
tt12263866,,286076
tt3743206,43827,287318
tt0268363,250413,356663
tt0008923,,314312
tt0249580,,286056
tt0242494,57811,286068
tt2101469,,262294
tt0085376,,353383
tt0179495,,327463
tt0211344,138017,70462
tt1345836,222,49026
tt1273235,2042,73861
tt0193605,162316,707317
tt0053772,18145,48145
tt0053577,90781,70909
tt1529235,7954,48415
tt1716747,5581,70584
tt0061805,49779,70538
tt0029706,154377,92257
tt0873886,6560,48572
tt0090627,49505,48180
tt0286179,25423,57022
tt0818077,213344,56730
tt0024334,87072,70738
tt0058202,58582,91478
tt0022718,25971,48365
tt0440378,,566989
tt0060852,125061,69822
tt1190867,90414,70798
tt0064728,27278,46495
tt0076540,77790,91805
tt0102869,76013,70532
tt0041651,49712,64902
tt1535472,30752,56781
tt0210390,214186,69975
tt0080606,106223,62725
tt0064888,27098,64624
tt1833857,308889,626693
tt1371700,43212,56844
tt0823654,116321,70239
tt0289041,,568219
tt0114926,135370,70361
tt1307858,31742,70448
tt5545572,,634420
tt3069640,94992,63159
tt0167278,,463669
tt1179067,69562,62737
tt0034249,80825,69841
tt0106983,55282,91605
tt0134266,,65125
tt0099300,71127,71034
tt0258257,173559,486219
tt1261393,,48502
tt0049204,136894,46401
tt0076148,117482,91892
tt0305873,212306,48603
tt0430232,261334,464020
tt2075223,58272,91584
tt0188875,241563,486148
tt0386713,212274,48442
tt1653705,114183,64602
tt3311914,291239,463210
tt0100645,34582,71200
tt0118648,,48578
tt0151594,,465337
tt0062316,230943,629780
tt0157132,198428,486250
tt0081527,,921960
tt1720038,146544,65150
tt0081310,,634690
tt0094852,83518,69957
tt1347008,119208,48230
tt0135014,172411,649040
tt0186850,172190,462571
tt0277908,100876,70225
tt0130828,54457,463524
tt0013167,224838,627620
tt2343076,293313,484524
tt0380724,116753,465181
tt0066408,231293,483358
tt0269480,110651,48163
tt0028024,227165,566349
tt0258558,249459,566829
tt0442740,80425,69686
tt0111749,103476,48199
tt0038683,82345,70306
tt1293847,417,47971
tt0976216,58561,48128
tt0162242,,699279
tt0085249,23475,46556
tt0325079,,462635
tt6109124,16326,464670
tt7485774,,484746
tt0119674,205753,70865
tt6318728,19266,484739
tt1401654,291413,465036
tt10299842,176084,647650
tt11125652,185354,648445
tt0125711,196096,70308
tt6571636,,485827
tt11213372,145510,646955
tt0196426,,481769
tt16386536,,916668
tt0284949,251974,485275
tt10380066,140228,626359
tt5094040,,464845
tt1273236,,63526
tt12625372,,481842
tt11322586,,651970
tt0066732,57693,27645
tt0161633,20785,36232
tt0041622,57619,43962
tt0175488,240133,441254
tt0059460,107992,44141
tt0033717,8671,27725
tt0071994,10381,27327
tt0302819,30964,36267
tt0093209,7827,32054
tt0127638,210510,258592
tt0059447,60260,32609
tt0039169,25806,27437
tt0403439,138316,274348
tt0266747,20296,32316
tt0083960,26971,32065
tt0932507,191859,31862
tt0189603,111074,53009
tt0027244,169536,258384
tt0135496,169530,277261
tt0065372,108462,273746
tt0820111,24263,27351
tt0159600,,441354
tt0056406,33699,53229
tt0028438,210491,258517
tt0055605,210566,258915
tt0965375,22685,32005
tt0027435,227076,275629
tt0031660,,441378
tt0044022,229132,439434
tt0105526,31573,32045
tt0101704,66757,36337
tt0102340,60359,39479
tt0102112,194369,396365
tt0199306,242819,271730
tt0092578,,279292
tt0038342,52170,39455
tt0321421,184069,274302
tt0367565,30897,39848
tt1229345,43790,27288
tt0381951,258806,441093
tt0055851,157899,278969
tt0066760,183693,319984
tt2593100,210478,258457
tt0243358,247976,320489
tt0431905,143179,258778
tt0388284,52089,27402
tt0102690,20377,39875
tt3156316,187593,257842
tt0173969,239688,327605
tt0083233,127688,272461
tt0069478,185782,276711
tt0047489,205818,273605
tt0031468,,326595
tt0176828,,277024
tt0800034,,25821
tt0029010,31981,43859
tt2049554,120302,257867
tt0900387,7244,271674
tt3227010,271367,276704
tt3565264,48411,257423
tt2960004,270963,272889
tt0041518,49049,438317
tt0031863,81952,27638
tt3726014,76272,274851
tt0088932,209300,319027
tt0261157,88822,258047
tt3089904,103835,258651
tt2256029,,441504
tt1691449,56616,276570
tt4082466,173970,324819
tt4107858,,318848
tt0018359,225809,439493
tt3660378,181708,324080
tt3854372,107223,360592
tt2847438,77028,324440
tt0187682,202330,318672
tt3626430,29620,257836
tt1870548,,355389
tt5256044,40797,360142
tt3749338,95534,324764
tt5632478,281792,398250
tt4684410,51520,359204
tt3864910,,438956
tt5037816,,359872
tt3688612,150269,358927
tt4787136,203294,394280
tt5698578,100133,396930
tt0119737,61941,273082
tt3758678,87269,272719
tt0277878,251324,318979
tt0089588,233263,358362
tt0204736,80149,326957
tt0182673,51200,272839
tt0087035,189719,326098
tt0405162,,361890
tt6690910,111702,438303
tt0335140,113034,361655
tt0090661,69467,361315
tt0322185,,326664
tt0052964,80977,79755
tt1954464,12965,80714
tt0092751,14930,47212
tt1509130,18507,73700
tt0028816,39006,80364
tt0053917,27073,89484
tt0039477,32873,88812
tt0044654,75473,81029
tt0239441,215270,90387
tt0032413,28561,88192
tt1332134,7264,73211
tt0107376,33972,47105
tt0073641,,899542
tt0043655,67772,47256
tt1757710,102696,80153
tt0100691,22629,47329
tt0113135,81773,90616
tt0374153,83772,89066
tt0071288,97333,80351
tt0162958,65681,47072
tt0093341,,46996
tt0052759,,66143
tt0057660,125454,66146
tt0029761,113753,81178
tt0026472,113752,81073
tt0047462,229474,471355
tt9345114,,878744
tt0396266,91110,79357
tt0075806,49881,80852
tt1226219,165460,79629
tt0907619,111488,80856
tt0043612,,791145
tt0061324,141334,90644
tt0023479,52530,81039
tt0051034,87105,79744
tt0169069,79676,89231
tt0217758,45375,73838
tt0774030,212127,47170
tt0021905,,473363
tt0115484,80882,66292
tt1740661,43915,73800
tt0112738,,80931
tt0319290,85579,66262
tt1575537,,79651
tt0319468,76087,66260
tt0846015,123672,80447
tt0367193,82327,66098
tt6449240,62836,66228
tt1999935,,73242
tt0281099,142213,66287
tt1884438,77740,89284
tt0021708,,470577
tt0045815,,80138
tt1931589,82274,79336
tt1023346,43758,73424
tt1411976,47140,66280
tt1894416,166205,79477
tt0133142,212118,47062
tt10232310,,905009
tt15085416,,888090
tt14091016,139420,891082
tt0382724,,887868
tt1401896,193524,80340
tt4126122,200754,470729
tt0198346,77833,79719
tt6829312,,906433
tt1542486,52499,79404
tt0160754,,66147
tt8920766,,73784
tt0002992,,791200
tt1527823,102484,73819
tt1674769,98454,89369
tt0027209,,470312
tt5618114,,888255
tt5785056,71100,472024
tt0465451,88912,79291
tt0021894,,729971
tt12222272,302415,569566
tt6914800,,906469
tt14035048,,795812
tt21867370,,736820
tt11980890,158563,795158
tt13748064,,798193
tt15768294,,899425
tt14989778,199697,888319
tt16438032,,916435
tt13913738,,899068
tt14038600,,795760
tt13106182,,894464
tt14407336,,914206
tt16233104,,901410
tt15128068,,915831
tt15690300,,888195
tt15568612,,920040
tt14137416,,801112
tt0064255,127238,90360
tt31015291,,803690
tt1351235,,79295
tt13677352,,890665
tt2414886,,737849
tt0460505,30582,49081
tt1368443,28788,49853
tt0105107,75774,41768
tt0072991,44242,41383
tt0078212,92646,34666
tt0468586,108222,34940
tt0046035,61842,38808
tt0079463,33827,49725
tt0423382,40998,49717
tt0057220,212318,48744
tt0040317,35244,38804
tt0087983,69092,38702
tt0204761,69394,49979
tt0216558,,41199
tt0069019,10257,49361
tt0443448,99590,49219
tt0041273,228801,496798
tt0066132,112684,49130
tt0092720,10894,50268
tt0410400,68873,38344
tt0198481,63318,38527
tt1156067,67522,50042
tt0166687,239456,386447
tt0092626,31486,49038
tt0385823,259055,494736
tt0353167,98085,502622
tt0027417,227074,490494
tt0036706,46119,38462
tt0161996,78187,41309
tt0251739,92086,38548
tt1582524,,41337
tt0062004,70026,387883
tt0087836,233126,501921
tt1124386,108253,38272
tt0115007,,343133
tt0117668,102665,49501
tt1344008,212345,48968
tt0037826,45163,38468
tt0253828,41948,38794
tt0316713,177178,385705
tt0024020,226662,496610
tt4056390,123005,413127
tt8477896,,501050
tt0046464,28384,38388
tt0170542,240300,492462
tt1369695,195467,388485
tt0031732,227652,387118
tt0440870,111962,341828
tt1515903,139539,49884
tt0292552,48971,411970
tt1430094,40590,48725
tt0098616,111834,48793
tt0076646,232184,487725
tt0117623,,499660
tt0030785,227529,383399
tt4400028,31267,342163
tt0005793,208291,501109
tt0233001,176600,342860
tt5068280,70535,382663
tt0228782,246597,343172
tt4655294,180460,382569
tt5203734,71663,412579
tt0233833,184246,342043
tt0032648,,490656
tt4317900,280788,385393
tt9335652,134474,386031
tt0017065,225563,494150
tt1249443,104276,49446
tt2056751,162559,488674
tt5761268,,386699
tt7900134,164481,497391
tt0295275,,49936
tt5120042,194894,386131
tt3552348,96951,493656
tt2399499,103962,49889
tt7597486,20817,492470
tt7423858,294101,493200
tt7882076,21202,495002
tt0258608,,497259
tt1732666,277224,341060
tt0132203,236459,489233
tt7683696,63963,488508
tt7158582,24625,498517
tt2728784,10410,414777
tt8778692,,489306
tt4576336,204242,386444
tt0925230,75250,41330
tt0083547,164074,383572
tt2165857,,487261
tt7297156,19549,502135
tt7558912,,498292
tt6096562,,492495
tt0196172,,492733
tt1673499,116124,341083
tt1877803,115198,387423
tt0274725,,385090
tt7300574,116542,414826
tt3511220,,386244
tt0212312,,414330
tt3951368,,50097
tt0857190,7777,116613
tt0229403,70781,125165
tt0365125,9381,13702
tt0087349,97495,142798
tt0083190,4692,11524
tt0084232,70902,140601
tt0445965,15055,14566
tt0029950,105185,115425
tt0117666,4271,12498
tt0226152,,1546417
tt0209942,75102,144597
tt0188500,216964,126036
tt1988621,10296,124470
tt0880440,13164,13732
tt0887975,,13731
tt0021074,60372,144792
tt2004350,,155728
tt0108659,,144647
tt0061855,77958,155992
tt0062799,,143522
tt0085438,107183,124207
tt0013473,,1454451
tt0087303,59259,140104
tt0010301,,1252363
tt0106698,95147,124668
tt2278422,104919,144028
tt0091564,32679,143878
tt0068982,106265,143024
tt0997278,85138,144317
tt2551894,33617,140380
tt1692253,218314,154026
tt2614032,88972,155491
tt0315764,88324,142361
tt0442011,194064,115698
tt1822237,217472,136736
tt0074739,109352,114735
tt0082620,,124656
tt0252335,65143,140101
tt0440601,127906,155633
tt2206666,160464,114623
tt2220560,,137462
tt0149682,218399,155430
tt0105222,126198,144190
tt0044045,102829,143765
tt0117739,50266,124847
tt0223128,61601,114619
tt0107088,75134,137048
tt0054306,197717,137378
tt0029574,41048,115910
tt0066543,111100,145162
tt0051117,86440,140422
tt0043100,,115394
tt0480629,,155515
tt0241567,195564,143535
tt0289584,,1151034
tt0117076,96283,124834
tt0056310,,142501
tt0164402,57642,136069
tt0129862,205650,142029
tt1995341,7824,114779
tt0366581,102267,137369
tt2121338,34145,135900
tt0253916,,1367264
tt0295553,,1154211
tt1817235,161062,141817
tt0108249,58653,124107
tt2543728,,137402
tt1691450,,135446
tt0461892,98580,141241
tt1667333,159973,141747
tt6841616,144749,1153497
tt2048915,47639,137556
tt1382728,106040,140526
tt0483367,,1155706
tt0332383,,1372372
tt2461736,44663,137144
tt0034647,,136127
tt0033025,94519,135786
tt0279970,124746,140129
tt0185408,120406,137426
tt17055674,,1426911
tt22197856,,1153357
tt11356758,,1247816
tt0175607,,1154065
tt27704538,,1157900
tt28600089,,1144591
tt0089873,,114413
tt32149847,,1249213
tt0262682,,143524
tt28349451,,1151949
tt26625686,,1158410
tt27774802,,1143133
tt35674521,,1399525
tt35513027,,1443576
tt32982610,,1441782
tt12846204,,1158010
tt0831315,31650,14277
tt0081169,,114403
tt35669054,,1429750
tt1063669,6120,7735
tt0808146,1989,8275
tt0114367,5235,9102
tt1242842,183279,82405
tt0122690,1407,8195
tt0037205,97313,76271
tt0142192,10361,9455
tt0065509,58798,83140
tt0455980,138304,54894
tt0080314,214477,76440
tt0039887,16088,82053
tt0087739,41644,76172
tt0083300,65817,93227
tt0249643,,76457
tt0069823,98412,76452
tt2024544,802,76203
tt0074702,125865,92799
tt0139236,205263,82032
tt0070098,176652,75358
tt0260185,108402,82235
tt0030914,,81353
tt0173602,208683,76604
tt1710627,26763,76201
tt0174168,189652,81680
tt0313899,,92529
tt0177502,,82177
tt0072695,223052,82402
tt0057111,69197,92719
tt0808289,,93307
tt2265381,102526,94372
tt1674098,126791,94180
tt0216866,75524,91053
tt1540978,47241,81578
tt1877691,87178,76038
tt0125425,96161,76102
tt0241754,95081,91111
tt1754320,97375,94619
tt2073154,148969,75421
tt1990256,207435,75464
tt0116979,213097,55028
tt1436464,,81282
tt0164522,214949,82980
tt0165202,214949,82980
tt0034637,213075,54876
tt0160403,111836,81442
tt1754648,,81212
tt0010766,,912110
tt0117970,85306,83195
tt0439869,76169,82322
tt2014339,,549660
tt0014174,225009,550372
tt0046571,110665,55201
tt0087738,114866,547680
tt1445044,,752677
tt1047680,,552969
tt1445057,,82765
tt1368439,78391,76459
tt0118173,182203,82665
tt1172550,66291,54996
tt2073128,18419,92837
tt0265780,154589,80991
tt0074660,199601,91253
tt0005092,,943103
tt0244536,36348,82384
tt0215024,,757979
tt0000803,,941240
tt0226238,,910789
tt2078620,,75355
tt0102512,83690,91085
tt0113621,,81316
tt0023220,,660989
tt0058304,156787,92693
tt9315112,,826561
tt5985672,20600,551395
tt10477948,,753457
tt0013346,,911714
tt0154418,,942672
tt11385336,136064,660943
tt0035115,,926681
tt13271970,177199,753054
tt11660916,158857,754436
tt14336174,,807862
tt10733228,,911645
tt16915972,,925786
tt28601552,,933216
tt0814675,,810625
tt19638340,,944271
tt13397574,,758679
tt16953666,,925102
tt14428598,,934419
tt10332620,367411,934238
tt0312612,,55012
tt16294920,,929310
tt0110374,,54850
tt0006320,,943099
tt5709484,,910476
tt36140299,,912511
tt0214238,69629,124013
tt0192213,97307,76294
tt0079083,35723,122683
tt0073516,98415,76590
tt0141986,42170,76330
tt0049851,49840,76152
tt0073437,,85629
tt0110259,55229,85247
tt0834951,137643,105204
tt0048946,54218,191712
tt0342561,40441,122528
tt0047975,72263,75796
tt0014094,,1052365
tt0246180,80270,76454
tt0445694,79945,84848
tt0081528,69363,104659
tt0039962,,854492
tt0054712,,193787
tt0066045,63615,105083
tt1278186,36427,75970
tt0105807,61575,102408
tt2194499,889,122906
tt1992127,121533,123013
tt0157729,163780,102874
tt0083002,60557,75833
tt0170207,,1044465
tt0833499,215922,104508
tt1522265,44635,84966
tt2073070,36472,75744
tt0117669,93263,124632
tt0089238,82841,104680
tt0045745,47291,85519
tt0199912,37122,85608
tt1862134,,1035213
tt0098968,104156,75553
tt0187187,,195156
tt0265871,108764,102254
tt0120822,42358,85216
tt0047699,,1064063
tt0157037,,1229452
tt0116135,106302,75704
tt0137048,,124979
tt0027167,220635,192477
tt0389833,45766,106905
tt0329724,,1033211
tt1606324,96408,195352
tt0044367,99745,103168
tt2147718,215815,102628
tt0067792,165639,191450
tt0285566,46284,76550
tt0154893,216925,125304
tt0464755,,758590
tt1254804,,196343
tt0022876,50263,123292
tt0311814,,849120
tt7893546,,1247918
tt4715666,,1021927
tt5737736,,1052379
tt0107233,148766,75976
tt1566405,198642,105964
tt2005164,34486,122930
tt0341484,161862,123201
tt0452304,,1247800
tt1753503,204637,75997
tt0984996,,84865
tt6126328,,1021748
tt0165960,215040,85146
tt11826450,267877,761388
tt1727816,23546,75657
tt2131610,59530,85443
tt0062931,,122095
tt9413078,,853662
tt9405352,,758190
tt24137440,,1058691
tt26345536,,1063673
tt1626139,34910,84742
tt11843900,,851034
tt27953061,,1049610
tt19358036,,1045467
tt11690220,133537,766720
tt21201212,,1063947
tt20255028,,1035253
tt26757264,,1231035
tt31042001,,1235923
tt30320232,,1221617
tt30955308,,1232553
tt21861086,,1062907
tt0055770,,103884
tt26224870,,1064205
tt31032120,,1230427
tt1815874,,105675
tt11260886,,853540
tt27005178,,1044736
tt0066285,,104713
tt30414915,,1252745
tt31193547,,1252382
tt7720640,,853698
tt23711506,,1049259
tt0052646,20376,33468
tt0119734,44183,39424
tt0057171,5914,42801
tt0090309,80630,39360
tt0043643,41038,33673
tt1236887,,47073
tt0057226,21421,39222
tt0372976,,371026
tt1282147,32534,39807
tt1343097,1987,33613
tt0062826,230983,392884
